"Season","Team","Bat","BsR","Fld","Pos","Off","Def","Lg","Rep","RAR","WAR"
"2014","Rockies","-1.5","-8.2","-22.6","12.0","-9.7","-10.7","1.4","19.7","0.7","0.1"
"2013","Braves","16.1","-4.9","2.5","9.9","11.2","12.3","1.3","26.4","51.2","5.5"
"2010","Red Sox","3.4","-3.4","-10.0","10.9","-0.1","1.0","4.3","22.9","28.1","2.9"
"2015","Giants","17.5","-3.2","8.6","9.3","14.3","17.9","1.5","25.9","59.6","6.3"
"2010","Giants","9.9","-3.1","1.3","10.3","6.8","11.5","0.5","23.8","42.7","4.4"
"2011","Cardinals","11.5","-6.0","18.3","12.3","5.6","30.6","0.9","20.3","57.3","6.1"
"2010","Cubs","2.1","-3.5","-1.0","12.2","-1.3","11.2","0.4","18.9","29.2","3.0"
"2017","Orioles","5.7","-2.9","-1.1","11.7","2.8","10.6","2.2","20.5","36.1","3.6"
"2014","Indians","9.8","-1.3","14.9","10.7","8.5","25.6","2.1","18.4","54.6","6.0"
"2013","Athletics","10.8","2.0","-14.5","10.2","12.8","-4.3","2.9","21.1","32.6","3.5"
"2015","Dodgers","11.6","-7.7","17.0","12.2","3.9","29.2","1.2","19.9","54.2","5.7"
"2017","Tigers","6.6","-4.6","-16.9","7.2","2.0","-9.7","2.9","27.0","22.2","2.2"
"2016","Brewers","2.9","0.3","9.2","11.5","3.2","20.7","0.7","22.0","46.5","4.8"
"2014","Reds","8.7","-9.5","1.9","8.8","-0.8","10.6","1.7","24.6","36.2","4.0"
"2013","Cardinals","8.9","-4.4","26.7","12.4","4.5","39.1","1.0","20.3","64.8","7.0"
"2019","Yankees","5.3","-2.6","-3.3","10.8","2.7","7.5","2.9","23.4","36.5","3.5"
"2013","Giants","15.2","-5.4","18.6","10.6","9.7","29.2","1.2","24.0","64.1","6.9"
"2016","Cardinals","4.7","-8.4","3.2","12.4","-3.7","15.6","0.6","20.8","33.3","3.4"
"2017","Mariners","6.0","-2.9","4.0","12.0","3.1","16.0","2.0","19.2","40.3","4.0"
"2013","Royals","4.7","-1.0","-4.4","12.3","3.8","8.0","2.6","19.5","33.8","3.7"
"2016","Rangers","-1.4","-1.5","-9.3","12.0","-2.9","2.8","2.6","18.6","21.2","2.2"
"2018","Dodgers","8.5","-6.7","17.0","12.6","1.8","29.6","1.2","22.7","55.4","5.7"
"2015","Pirates","7.1","0.5","25.9","12.7","7.6","38.6","1.2","20.2","67.5","7.2"
"2012","Indians","9.5","-11.2","-42.7","7.9","-1.7","-34.9","3.7","25.3","-7.5","-0.8"
"2018","White Sox","7.5","-6.4","-18.8","10.8","1.1","-8.0","2.2","21.0","16.4","1.7"
"2015","Rockies","-6.6","-2.4","-19.6","12.0","-9.1","-7.6","1.1","19.2","3.6","0.4"
"2011","Indians","8.7","-2.8","-52.0","7.4","5.9","-44.6","3.7","27.0","-7.9","-0.8"
"2010","Blue Jays","0.9","-1.7","6.2","11.5","-0.9","17.7","3.7","19.5","40.0","4.1"
"2016","Giants","4.8","-5.0","28.2","10.9","-0.1","39.1","0.7","24.1","63.8","6.5"
"2010","Diamondbacks","-5.0","-3.0","-3.3","12.1","-8.0","8.8","0.4","20.1","21.4","2.2"
"2015","Athletics","7.4","-4.4","-14.3","10.0","2.9","-4.3","2.8","23.3","24.7","2.6"
"2011","Rockies","-8.0","-5.0","-12.0","12.3","-13.0","0.3","0.8","19.1","7.3","0.8"
"2019","Phillies","-1.5","5.6","18.5","12.1","4.1","30.6","0.7","24.0","59.4","5.8"
"2017","Yankees","1.6","-2.5","1.7","9.6","-0.9","11.3","2.6","24.7","37.7","3.8"
"2012","Rockies","-11.2","-5.7","-34.8","11.7","-16.9","-23.1","0.5","19.9","-19.6","-2.1"
"2015","Yankees","3.5","-4.0","-0.6","11.9","-0.5","11.3","2.5","20.7","33.9","3.6"
"2011","Reds","1.5","-3.4","10.9","12.5","-1.8","23.4","0.9","19.9","42.3","4.5"
"2016","Cubs","0.0","-2.4","16.4","11.3","-2.4","27.7","0.7","24.3","50.3","5.1"
"2012","Dodgers","4.3","-5.1","-12.4","12.4","-0.7","0.0","0.5","18.6","18.4","1.9"
"2017","Marlins","1.0","-0.2","6.6","11.4","0.8","17.9","1.4","22.9","43.1","4.3"
"2013","Angels","5.9","-5.9","-13.1","11.8","0.1","-1.3","2.5","18.7","20.0","2.2"
"2011","Orioles","-1.5","-6.5","25.5","11.3","-8.0","36.8","2.9","20.8","52.5","5.6"
"2013","Astros","1.7","0.2","0.2","10.0","1.9","10.3","3.0","22.0","37.2","4.0"
"2016","Rockies","-13.6","-0.1","3.7","12.3","-13.8","16.0","0.6","20.2","23.1","2.4"
"2014","Padres","8.1","-5.9","32.5","9.7","2.2","42.2","1.7","23.8","69.9","7.7"
"2019","Diamondbacks","-3.5","-4.1","8.1","12.6","-7.6","20.7","0.7","21.3","35.0","3.4"
"2017","Phillies","-4.6","-4.1","-24.9","12.1","-8.6","-12.7","1.2","20.1","-0.1","0.0"
"2015","Blue Jays","1.1","-6.2","12.2","10.6","-5.1","22.8","2.6","22.0","42.3","4.5"
"2017","Astros","1.6","-5.1","5.9","8.8","-3.5","14.7","2.7","25.1","39.0","3.9"
"2010","Padres","2.3","-5.1","12.8","12.5","-2.9","25.3","0.4","19.8","42.7","4.4"
"2016","Marlins","1.7","2.0","-8.1","12.1","3.7","4.0","0.6","20.8","29.1","3.0"
"2016","Phillies","-2.3","-3.4","-11.3","12.2","-5.7","1.0","0.6","20.0","15.9","1.6"
"2011","Red Sox","-3.9","-1.5","-11.5","11.6","-5.4","0.1","2.7","19.7","17.2","1.8"
"2018","Giants","2.6","-6.2","-11.6","10.4","-3.6","-1.1","1.3","24.5","21.1","2.2"
"2012","Tigers","-1.6","-3.7","-8.5","12.0","-5.3","3.5","2.8","19.1","20.2","2.1"
"2013","Rangers","-5.5","-9.1","-9.7","10.9","-14.6","1.2","2.9","21.2","10.7","1.2"
"2011","Blue Jays","-3.4","-3.6","-17.0","11.6","-7.0","-5.4","2.7","19.7","10.1","1.1"
"2010","White Sox","-7.4","-5.9","2.5","12.1","-13.2","14.6","3.7","19.7","24.7","2.6"
"2011","Yankees","-3.9","-1.3","32.1","12.2","-5.1","44.3","2.6","18.6","60.3","6.4"
"2010","Rockies","-16.1","0.5","-3.0","12.1","-15.6","9.1","0.4","20.3","14.2","1.5"
"2011","White Sox","-5.4","-6.5","9.7","11.3","-11.9","21.0","2.9","20.8","32.8","3.5"
"2013","Brewers","-3.9","-6.1","46.3","10.7","-10.0","57.0","1.1","22.3","70.4","7.6"
"2018","Braves","-3.7","-1.3","0.5","11.9","-4.9","12.4","1.2","21.7","30.4","3.1"
"2016","Dodgers","-1.4","-5.5","26.7","12.3","-6.9","39.1","0.6","21.0","53.8","5.5"
"2015","Diamondbacks","-5.7","-4.4","-17.5","12.1","-10.1","-5.4","1.3","22.0","7.7","0.8"
"2014","Angels","4.5","-1.3","3.3","12.7","3.2","16.0","2.1","18.0","39.4","4.3"
"2017","Twins","-4.8","-2.6","7.3","11.1","-7.4","18.4","2.2","21.1","34.3","3.4"
"2014","Twins","-0.1","-6.3","-37.2","9.3","-6.4","-27.9","2.6","22.1","-9.7","-1.1"
"2017","Rangers","-12.1","-6.8","-11.2","10.9","-18.9","-0.3","2.3","21.4","4.5","0.4"
"2014","Yankees","0.7","-4.7","24.1","9.3","-4.0","33.4","2.6","22.5","54.5","6.0"
"2018","Blue Jays","-1.5","-3.9","13.5","12.4","-5.4","25.9","2.3","21.3","44.0","4.5"
"2018","Marlins","0.1","3.0","8.8","11.4","3.2","20.2","1.3","23.3","48.0","4.9"
"2016","Diamondbacks","-10.4","-0.9","-8.4","12.1","-11.3","3.7","0.7","22.1","15.1","1.5"
"2016","Astros","-0.2","-5.2","21.7","4.7","-5.5","26.4","3.9","27.7","52.6","5.4"
"2019","Marlins","-3.6","-9.2","-7.4","12.3","-12.8","4.9","0.7","21.0","13.7","1.3"
"2017","White Sox","-3.7","-4.0","-6.4","11.2","-7.7","4.8","2.2","20.8","20.1","2.0"
